,Data Source,World Development Indicators,Country Name,Country Code,AAAIndicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
369,Brazil,BRA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,72.4000015259,72.5999984741,70.5999984741,71.4000015259,71.4000015259,72.1999969482,71.8000030518,71.5,72.5,72.6999969482,73.5999984741,74.5999984741,74.1999969482,74.0,74.1999969482,74.5,74.8000030518,74.9000015259,74.9000015259,75.0
370,Brazil,BRA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,69.0999984741,69.1999969482,67.1999969482,67.9000015259,67.9000015259,68.5999984741,68.1999969482,67.8000030518,68.5999984741,68.6999969482,69.4000015259,70.1999969482,69.9000015259,69.5,69.6999969482,69.8000030518,70.0,69.9000015259,69.9000015259,69.8000030518
371,Brazil,BRA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.678166174,40.0803099001,39.7612769994,40.1149401902,40.4249269641,41.1396450088,41.2376338104,41.3374142573,41.9826922091,42.2267118656,42.5464600467,43.0187038586,43.0660002492,43.1020277286,43.0614103945,43.3030682716,43.5550071311,43.6976499193,43.7059575125,43.7037081529
372,Brazil,BRA,"Labor force, total",SL.TLF.TOTL.IN,74007634.0,75947050.0,75589700.0,78249218.0,80136642.0,82880370.0,84303353.0,85569837.0,88407701.0,90365504.0,93081751.0,95902564.0,97159118.0,98225866.0,100111635.0,101850665.0,103742031.0,105322426.0,106952122.0,108384636.0
373,Brazil,BRA,Land area (sq. km),AG.LND.TOTL.K2,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0
374,Brazil,BRA,Land under cereal production (hectares),AG.LND.CREL.HA,20072480.0,19752819.0,17471671.0,17791386.0,15780800.0,17431028.0,17244374.0,18137080.0,17877180.0,19929747.0,20426199.0,19312005.0,18423582.0,19543770.0,20818353.0,20080310.0,18600440.0,19216441.0,19611226.0,20906133.0
375,Brazil,BRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,72.057,72.442,72.812,73.17,73.516,73.849,74.168,74.469,74.752,75.019,75.273,75.518,75.76,76.005,76.256,76.514,76.779,77.049,77.319,77.584
376,Brazil,BRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.321,64.712,65.1,65.48,65.846,66.197,66.533,66.856,67.172,67.484,67.793,68.1,68.403,68.699,68.989,69.271,69.548,69.822,70.093,70.364
377,Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.0946585366,68.4827317073,68.8619512195,69.2312195122,69.5874634146,69.9296829268,70.2573902439,70.5696585366,70.8695609756,71.1596097561,71.4417804878,71.7185365854,71.9917804878,72.262902439,72.5338780488,72.8041707317,73.0753170732,73.3473658537,73.6178780488,73.8859512195
379,Brazil,BRA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,56.49,62.2,66.49,67.01,68.41,74.14,77.58,80.39,85.71,89.58,96.3,100.9,102.8,107.69,111.51,111.42,116.59,118.85,121.42,127.53
382,Brazil,BRA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,55.0603656495,53.5333153263,53.757466508,53.6551837454,54.665217025,54.0671334918,58.4317781949,54.3033807453,52.6200611002,51.8181077653,53.3520951744,52.9636339949,50.8262092356,47.8495320448,44.8485629217,39.467773836,37.0588681542,34.1233977956,35.0397012586,36.368891652
383,Brazil,BRA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,67.8506368799,71.2071995921,69.9478821861,73.8533562323,76.3034219039,75.7220155123,73.288840834,75.9550299154,74.0526479596,72.3464678678,71.1568850719,71.805025284,70.0867860745,63.8150554862,70.2194286995,75.8771850011,74.0037742906,71.9104801457,73.1318642451,72.2944807531
384,Brazil,BRA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,26.7898838977,18.6157115008,14.7664154202,14.6365153467,13.6486155354,14.032792982,15.1018932701,15.151242123,14.414628205,16.9067139225,17.8767059446,17.433328561,16.6533553925,16.5939454459,16.6072772516,15.3565840872,14.9630413457,13.8673200597,11.8091103293,11.5354649827
385,Brazil,BRA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,8.13593942996,4.93454707392,-11.1187574485,2.49340778332,-4.84114430409,-1.86260104583,5.6895836941,0.576386467494,2.24280667263,2.44910373874,8.70601902404,2.29357963771,1.58889668429,5.84148574497,3.80938929391,-9.39196056887,9.48514159159,2.24718420355,-0.911181597985,2.01565799519
386,Brazil,BRA,"Manufacturing, value added (constant 2005 US$)",NV.IND.MANF.KD,1.19471447703e+11,1.25366822529e+11,1.11427589611e+11,1.14205933804e+11,1.08677059744e+11,1.06652839693e+11,1.12720942269e+11,1.13370650527e+11,1.15913335042e+11,1.18752172864e+11,1.29090759625e+11,1.32051559002e+11,1.34149721844e+11,1.41986058723e+11,1.47394860442e+11,1.33551593269e+11,1.46219150989e+11,1.49504964652e+11,1.48142702926e+11,1.51128753162e+11
387,Brazil,BRA,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,1.656030853e+11,1.737748475e+11,1.544532437e+11,1.583043929e+11,1.506406488e+11,1.478348145e+11,1.56246e+11,1.571465808e+11,1.606710748e+11,1.646060761e+11,1.789367124e+11,1.830407684e+11,1.859490971e+11,1.968112871e+11,2.043085952e+11,1.851200125e+11,2.026789078e+11,2.072334762e+11,2.053452029e+11,2.094842599e+11
388,Brazil,BRA,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,82837000000.0,1.14686e+11,1.10806e+11,1.22964e+11,1.20869e+11,1.32818e+11,1.56246e+11,1.69843e+11,1.83442e+11,2.49008e+11,2.97278e+11,3.21465e+11,3.41334e+11,3.84531e+11,4.35809e+11,4.36879e+11,4.94353e+11,5.15704e+11,4.71707e+11,5.06071e+11
389,Brazil,BRA,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,1.29574534647e+11,1.24975658374e+11,1.1024375684e+11,1.14067636866e+11,1.04150994772e+11,73188728038.8,85403662202.8,72206019896.3,62588965846.7,80925576860.6,1.01633504274e+11,1.32051559002e+11,1.56911605373e+11,1.97493312899e+11,2.376578259e+11,2.18501972992e+11,2.81005851713e+11,3.08282600306e+11,2.41520957116e+11,2.34717103418e+11
393,Brazil,BRA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,43545000000.0,46506000000.0,47747000000.0,52994000000.0,51140000000.0,48011000000.0,55086000000.0,58223000000.0,60362000000.0,73084000000.0,96677800000.0,1.18529e+11,1.37807e+11,1.60649e+11,1.97942e+11,1.5299473e+11,2.01915e+11,2.560399e+11,2.425779e+11,2.420335e+11
394,Brazil,BRA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,43700447000.0,46600214000.0,47757539246.0,53906017000.0,51156522000.0,48313278717.0,59642914787.0,59002912371.0,60354353291.0,73666678762.0,97672031669.0,1.18478e+11,1.38373e+11,1.57094e+11,1.97942e+11,1.50582e+11,2.01915e+11,2.56038e+11,2.42138e+11,2.4169e+11
395,Brazil,BRA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,5.00709294804,4.72050192731,4.59691310244,4.64557973185,5.9258543808,5.76938016012,11.4195092923,6.76106565879,5.12257682572,4.94658108827,4.8364843756,3.84856724877,2.57498123406,0.528521608718,2.90432888927,2.36502579126,2.50430042345,2.49208236473,2.61615492529,2.13005248459
396,Brazil,BRA,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,4.34015697826,5.5093953002,4.9731928686,4.57449304778,3.24798077555,2.99532144874,3.26188063687,4.73803927579,6.07617677107,7.7665982343,7.38673462681,7.60105476038,7.78184432873,8.7993217042,10.6772281097,15.0357597973,17.8856976262,19.8809204239,20.0372369752,21.9994734511
397,Brazil,BRA,Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,0.561529725314,0.853993932303,1.00109214492,0.893403049979,1.14748027632,0.751886457816,0.812409958049,0.794977810673,0.844284478608,1.19060334298,1.335637628,1.28340012745,1.30760639576,1.11063000751,1.25852246416,1.02413252314,1.10973654558,1.24526566642,1.30698100876,1.18763662791
398,Brazil,BRA,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,9.32675814506,8.44576378984,8.15930904632,8.65667185168,8.92997573213,7.5255873676,7.77426022782,8.37073764926,9.89247117306,8.94475729969,9.42649301614,9.18688287108,9.66677907251,9.59440818109,10.0929119762,8.95360035861,8.77011275586,7.76572682414,7.42162515301,8.53880266457
399,Brazil,BRA,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1.90110412372,2.9645593473,2.3637244712,2.88280248938,3.02448825587,2.64507819369,1.68930930455,2.46512407871,2.70679983617,2.89766176224,3.26205781692,3.0264513665,3.67636106972,3.42547736005,2.75706266432,3.69446304937,3.99945296882,3.64045505433,3.74670973949,3.28621280483
400,Brazil,BRA,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1.93994811998,1.27381389279,0.812589210263,0.576531187604,0.585149240599,1.38443305394,0.677747786881,0.745180484033,1.24536036924,0.953915721205,1.0089226682,1.3661993982,1.07524219609,0.85114880772,0.852075485243,2.71568027653,2.22608902459,1.68939535928,2.73243699708,1.75997891721
401,Brazil,BRA,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,2.06501091396,1.85037347683,1.87274824273,1.69675307304,1.82691466007,1.55798368479,1.40672502341,2.09726610141,2.56356969901,2.57184617773,2.74100686169,3.35057383143,3.53803488397,3.64302492648,3.51846613958,3.70023658007,2.45943704628,2.62691936588,2.69180564719,2.52886397534
402,Brazil,BRA,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,10.8077498612,12.4521359494,11.0233469377,10.6239828478,9.8320132084,9.33470283898,7.84807270975,10.8405877506,13.4361911541,15.3806252385,15.7343596016,16.627679484,17.3790888743,17.829602806,19.063354863,26.1702722264,27.6804132115,29.0829558698,30.5151703677,30.7621657764
403,Brazil,BRA,Merchandise exports to developing economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,9.32675814506,8.44576378984,8.15930904632,8.65667185168,8.92997573213,7.5255873676,7.77426022782,8.37073764926,9.89247117306,8.94475729969,9.42649301614,9.18688287108,9.66677907251,9.59440818109,10.0929119762,8.95360035861,8.77011275586,7.76572682414,7.42162515301,8.53880266457
404,Brazil,BRA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,2.86278307405,3.54663607339,3.55439713561,3.99581367698,3.51916222921,3.19824081709,2.69837571109,3.80221739885,4.31605246342,3.7457904352,4.13097151872,4.39547421631,4.85487167222,4.4146256668,4.96022875741,6.03733706087,6.22785176931,5.90372431202,6.11663081631,5.80184050064
405,Brazil,BRA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,74.8583990457,74.3815983334,76.2204309135,76.0737655687,75.3121566787,77.3703296333,72.9581577701,74.0276089413,71.5487608471,70.7280363736,70.0026630067,70.3368703962,70.3791508192,72.0474674042,67.9394042715,62.5111016237,61.0451736092,60.6592349413,59.447049554,58.5689790744
406,Brazil,BRA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,35997000000.0,54137400000.0,56792400000.0,63290800000.0,61134800000.0,51908900000.0,59052800000.0,58640400000.0,49716300000.0,50859000000.0,66433400000.0,77627800000.0,95837900000.0,1.2664515e+11,1.823774e+11,1.3367694e+11,1.91537e+11,2.369636e+11,2.333984e+11,2.505593e+11
407,Brazil,BRA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,36386559000.0,54363248060.0,58907629454.0,68135502153.0,63313912200.0,54781926079.0,61874749330.0,61437487648.0,51955642119.0,53301723673.0,69153958999.0,80928375424.0,1.01173e+11,1.32669e+11,1.90438e+11,1.38633e+11,1.99754e+11,2.48833e+11,2.45417e+11,2.6357e+11
408,Brazil,BRA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1.09372227256,2.20506268992,1.99213231213,2.08434706751,1.26991505036,1.11754902177,0.30625872356,1.38032296756,1.34298340131,1.81845971595,1.39581340428,1.20110801509,0.36592178684,0.205993199692,0.177171340489,0.172385813623,0.542346013447,0.580809887635,0.456149755233,0.608525260804
409,Brazil,BRA,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,2.60259399632,3.6819268006,3.66577248417,3.81564337171,3.47188654692,3.24667701065,4.34797525762,4.15215417746,5.70029167596,7.22571228865,8.5057907675,10.0241420559,11.7317010343,14.383511519,14.491114467,15.8739202932,17.4181948528,17.8656405937,18.71908134,18.815480457
410,Brazil,BRA,Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.524963352539,0.66756257757,0.666381697365,0.520464949099,0.405272223883,0.378374246464,0.414047389402,0.412003549771,0.519753751636,0.733648696052,0.943222858014,0.762486913109,0.822078024769,1.12639853907,1.49266382098,0.939885806554,1.07049889309,1.53312218657,1.2135322168,1.06213634807
411,Brazil,BRA,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,3.27714005603,3.72686708815,3.88815111012,3.63408194307,3.02401736597,2.68412450099,3.49036873941,3.15755030091,3.73119961747,4.04459872804,3.91732410727,4.08027532284,4.73845974598,4.79631279606,5.09453512629,4.94421698773,5.10297856829,5.38173838345,6.21014463134,6.16119322696
412,Brazil,BRA,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1.85403956444,1.48072278373,2.78891547874,2.38708139548,1.58111537451,2.56086779055,3.48680484409,2.44362173239,3.3306806018,3.57353554265,4.5044420704,5.24899834075,3.81713407579,2.69919053389,3.91861596231,2.67983861642,2.38564436126,2.54735440283,2.62945907606,2.45634869606
413,Brazil,BRA,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,0.400018864109,0.540123172324,0.516562072214,0.495281298789,0.436923719271,0.782890144062,0.821793503499,1.02504891412,1.25428737654,1.04276855418,0.923310834032,1.67521585896,1.66212318968,1.87158546631,2.16027850051,1.8718136513,2.43275970043,2.80652590951,2.40703708932,2.79187955765
414,Brazil,BRA,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,2.25775869601,1.7202470297,2.07786439574,1.96740431024,1.90966512412,2.26035827622,2.17319119521,3.64037171363,3.08567207124,3.78538500402,6.07555116036,4.22453725852,5.87724043075,6.12908208624,5.72219951811,4.32723050241,4.05793929739,4.44894741248,4.12752675507,4.72437836362
415,Brazil,BRA,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,7.63937447341,8.09058236393,9.71549612823,9.18587532531,7.80486298871,9.22916746795,11.2438121898,11.6732000874,13.8906854772,16.3610500855,20.9523176903,21.9353804272,23.9102767553,26.2097681446,27.7848722689,25.6926888699,27.365037105,29.2015905051,29.0966364773,29.8502234224
416,Brazil,BRA,Merchandise imports from developing economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,3.27714005603,3.72686708815,3.88815111012,3.63408194307,3.02401736597,2.68412450099,3.49036873941,3.15755030091,3.73119961747,4.04459872804,3.91732410727,4.08027532284,4.73845974598,4.79631279606,5.09453512629,4.94421698773,5.10297856829,5.38173838345,6.21014463134,6.16119322696
417,Brazil,BRA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,6.2089943707,4.06858728816,4.23296587558,3.69629373238,2.69667509189,3.77783303387,5.12461989462,4.1830318045,4.99652601493,5.58466117805,6.59805137211,7.22026500036,5.96514044834,4.52381466017,6.04701913016,3.89280185605,3.83470616889,4.41314834712,4.97220480574,4.7576485575
418,Brazil,BRA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,87.989763198,85.977487858,84.4042204495,85.0956956641,87.901204595,86.9691590093,84.9595603472,83.7889266442,81.035131504,77.7758914705,73.7345447981,72.7832362349,70.9853417119,68.7879258597,66.9434212643,69.1907083288,66.9896383133,64.8358612238,64.2370691362,63.3800580898
419,Brazil,BRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,14.2519781615,12.8098499629,12.2482594348,13.119707715,12.9521627133,16.6009116631,17.3670100642,20.8829386706,21.6357408494,22.1719367653,24.3579436413,21.988039071,21.0911096546,20.5802828561,22.4428095521,17.2220386476,17.8080949539,18.851536793,19.7240745335,20.5925309278
421,Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.97308864045,1.82250670957,1.6488762113,1.5721157469,1.65628712158,1.638595338,1.72599775278,1.95104682072,1.89272544014,1.50162580687,1.46055684751,1.52320539881,1.48086855269,1.46749613967,1.44297882884,1.54087496627,1.53901567728,1.41237300746,1.4083951204,1.37778088863
422,Brazil,BRA,Military expenditure (current LCU),MS.MIL.XPND.CN,7040000000.0,13140000000.0,14145000000.0,15021000000.0,16662000000.0,17898000000.0,20753000000.0,25682000000.0,28224000000.0,25829000000.0,28608000000.0,33080000000.0,35686000000.0,39887000000.0,44841000000.0,51283000000.0,59819000000.0,61788000000.0,66379000000.0,71060000000.0
423,Brazil,BRA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.385772676647,0.317606962387,0.312262504386,0.33771632737,0.558610008704,0.685165560933,0.74513391806,0.866339556549,0.978984108813,1.08688297289,1.29906170996,1.94977912542,2.05368933725,3.21638081725,3.34239652804,1.46017732516,2.55136564359,2.66497095976,2.23139873127,2.33074686549
424,Brazil,BRA,Mobile cellular subscriptions,IT.CEL.SETS,574009.0,1285533.0,2498154.0,4550000.0,7368218.0,15032698.0,23188171.0,28745769.0,34880964.0,46373266.0,65605000.0,86210336.0,99918621.0,120980103.0,150641403.0,169385584.0,196929978.0,234357507.0,248323703.0,271099799.0
425,Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.360031692077,0.794074075209,1.51962843202,2.72576758619,4.34774057859,8.73961743345,13.2879771661,16.2434653163,19.4437991848,25.5144501065,35.6528988111,46.3141845225,53.1102584874,63.674751855,78.5549801023,87.5418765124,100.881011548,119.002385323,125.001852071,135.305048102
426,Brazil,BRA,Money (current LCU),FM.LBL.MONY.CN,25461000000.0,32126000000.0,41709000000.0,51297000000.0,55010152000.0,62525697000.0,74396054000.0,83256968000.0,1.07428182e+11,1.09250307e+11,1.29272209e+11,1.46176723e+11,1.76149679e+11,2.35636001e+11,2.26089758e+11,2.53388226e+11,2.86865191e+11,2.91197386e+11,3.31906216e+11,3.53655330199e+11
427,Brazil,BRA,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,1.58753e+11,2.29084e+11,3.0018e+11,3.51941e+11,3.94242014e+11,4.65660313e+11,5.57416988443e+11,6.37425637209e+11,7.00284807638e+11,8.4352548276e+11,9.83802143711e+11,1.16547693985e+12,1.37498232785e+12,1.63180802399e+12,1.92186504392e+12,2.23517459989e+12,2.58868942396e+12,3.0678558127e+12,3.55573209836e+12,3.87268354576e+12
428,Brazil,BRA,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,44.4934291103,31.7737539616,34.9918459603,36.8345641489,39.1896513367,42.6320716265,46.3595850921,48.4248603271,46.9616946839,49.0402119194,50.2271727346,53.6656821941,57.0578963687,60.0364022333,61.845422053,67.1591869863,66.6014745664,70.126185354,75.4436755118,75.0873821709
429,Brazil,BRA,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,6.45133014077,4.84945874459,5.0038446474,6.31418657446,7.73793676315,7.0606354359,9.22853097884,7.55556493097,6.31557251219,5.56093337576,6.35389571708,8.89891417158,7.36323138117,4.64743575747,5.40831928919,4.68646534281,5.09917634556,5.20988525499,4.87882577424,5.00579407236
430,Brazil,BRA,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,1102.38325243,44.3021549199,31.0349042273,17.2433206743,12.0193481294,18.1153445,19.704637239,14.3534643589,9.86141233732,20.4546312527,16.629807139,18.46659893,17.9759359308,18.6784725107,17.7751926498,16.3023702917,15.8159825228,18.5099990868,15.9028427491,8.9138168633
431,Brazil,BRA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,147.7118,145.7582,143.8046,141.851,139.9338,138.0166,136.0994,134.1822,132.265,130.2214,128.1778,126.1342,124.0906,122.047,120.2372,118.4274,116.6176,114.8078,112.998,111.0676
432,Brazil,BRA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,276.9564,273.6226,270.2888,266.955,263.8716,260.7882,257.7048,254.6214,251.538,247.2472,242.9564,238.6656,234.3748,230.084,227.4808,224.8776,222.2744,219.6712,217.068,213.9116
433,Brazil,BRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,42.2,39.7,37.2,34.8,32.4,30.2,28.1,26.1,24.3,22.5,21.0,19.5,18.2,17.1,16.2,15.4,14.8,14.4,14.3,14.3
434,Brazil,BRA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,20.7,20.0,19.3,18.5,17.8,17.0,16.0,14.9,13.9,13.0,12.2,11.5,10.8,10.4,10.3,10.5,10.7,10.8,10.7,10.3
435,Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49.4,46.3,43.2,40.2,37.2,34.5,32.0,29.6,27.4,25.4,23.6,21.9,20.4,19.2,18.1,17.2,16.6,16.2,16.0,16.0
436,Brazil,BRA,Multilateral debt (% of total external debt),DT.DOD.MLAT.ZS,6.4606,6.1399,5.4609,5.3308,6.972,7.8133,7.7623,8.6825,9.289,8.9173,9.0196,10.4442,11.4342,9.637,9.3505,8.8597,8.492,6.2306,6.3246,5.8924
437,Brazil,BRA,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,29.0092318189,18.8950034721,17.3775175836,15.666773989,11.900848991,19.1457193544,32.3401099366,16.1900058602,15.4808770145,22.8594186179,21.0313660729,16.2302174634,7.98550351713,13.6485503405,12.8672363483,28.2075800045,17.556058254,39.2736485455,18.4733359873,20.0699484732
438,Brazil,BRA,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2517147000.0,2495677000.0,2259054000.0,2087981000.0,2067882000.0,4214480000.0,5780805000.0,2566289000.0,3387852000.0,4737385000.0,4318970000.0,2626304000.0,2528306000.0,2893758000.0,2883209000.0,3791290000.0,2598008000.0,8364116000.0,2164339000.0,4448424000.0
439,Brazil,BRA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0393089576192,0.0314907828703,0.0444398387795,0.0422830797918,0.0336988122173,0.0461893727789,0.121435776811,0.137608492037,0.127911001433,0.219922374043,0.219822780857,0.264503849398,0.207836170118,0.16340776447,0.249463505621,0.0868099325922,0.0712982740616,0.0741258256638,0.0692754903154,0.0794130333794
440,Brazil,BRA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100.952380952,110.377358491,108.333333333,114.423076923,114.285714286,103.157894737,100.0,99.6384297521,98.3760683761,96.9800684518,97.8585156036,99.1837744249,104.412558821,106.60679923,110.393176374,107.778436409,125.072923272,134.942707754,127.098374208,126.178474492
442,Brazil,BRA,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,2480000.0,2810000.0,2620000.0,2220000.0,2010000.0,2040000.0,1730000.0,1910000.0,1820000.0,1560000.0,1650000.0,1990000.0,2770000.0,2930000.0,3160000.0,2510000.0,1960000.0,1590000.0,1340000.0,1400000.0
443,Brazil,BRA,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,4310000.0,7070000.0,4970000.0,5260000.0,4870000.0,3680000.0,4690000.0,2720000.0,2920000.0,3810000.0,4780000.0,4480000.0,4390000.0,4940000.0,4030000.0,4180000.0,3960000.0,4460000.0,3730000.0,4750000.0
444,Brazil,BRA,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,2740000.0,2850000.0,3110000.0,3720000.0,3410000.0,3450000.0,3240000.0,3990000.0,6040000.0,8130000.0,9120000.0,8640000.0,7110000.0,9240000.0,11430000.0,10820000.0,7110000.0,4140000.0,2540000.0,2230000.0
445,Brazil,BRA,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,24300000.0,27630000.0,30450000.0,16950000.0,17730000.0,30180000.0,17020000.0,69660000.0,15400000.0,21450000.0,7270000.0,17070000.0,8640000.0,25670000.0,48550000.0,18760000.0,21300000.0,154360000.0,188800000.0,90270000.0
446,Brazil,BRA,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,40000.0,260000.0,250000.0,360000.0,450000.0,330000.0,220000.0,320000.0,1370000.0,1460000.0,1670000.0,240000.0,270000.0,590000.0,-20000.0,1370000.0,1380000.0,1510000.0,1410000.0,1370000.0
447,Brazil,BRA,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,19960000.0,8160000.0,12840000.0,18440000.0,4270000.0,21050000.0,23720000.0,14640000.0,20510000.0,30950000.0,31090000.0,28470000.0,30910000.0,112910000.0,41030000.0,47120000.0,46580000.0,59180000.0,860710000.0,121360000.0
448,Brazil,BRA,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,34670000.0,31200000.0,39260000.0,51710000.0,57710000.0,47570000.0,49460000.0,47040000.0,31860000.0,49200000.0,51940000.0,76980000.0,65620000.0,76800000.0,126650000.0,196100000.0,247450000.0,215710000.0,117710000.0,217910000.0
449,Brazil,BRA,"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,140000.0,470000.0,760000.0,900000.0,840000.0,1240000.0,900000.0,1480000.0,1650000.0,1040000.0,1150000.0,1340000.0,1560000.0,1440000.0,2020000.0,1260000.0,820000.0,850000.0,980000.0,530000.0
450,Brazil,BRA,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,16780000.0,16690000.0,20800000.0,9200000.0,4030000.0,3430000.0,1720000.0,5490000.0,3250000.0,5410000.0,12590000.0,1540000.0,8120000.0,6630000.0,17400000.0,12420000.0,9200000.0,7860000.0,5260000.0,4820000.0
451,Brazil,BRA,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,89370000.0,100500000.0,65480000.0,61840000.0,104550000.0,149360000.0,169610000.0,106110000.0,117600000.0,92210000.0,41710000.0,30750000.0,-13060000.0,-9910000.0,93280000.0,-93210000.0,-62650000.0,152630000.0,-253640000.0,-14350000.0
453,Brazil,BRA,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,730000.0,830000.0,490000.0,1020000.0,850000.0,640000.0,1070000.0,1000000.0,520000.0,1220000.0,1140000.0,1210000.0,1830000.0,1540000.0,2170000.0,1870000.0,2090000.0,2850000.0,2600000.0,1430000.0
